country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,128.0,3.0,,0.0,0.0,2020-07-25
CH,Jura,JU,259.0,7.0,,0.0,0.0,2020-07-25
CH,Zug,ZG,271.0,9.0,,1.0,0.0,2020-07-25
CH,Schwyz,SZ,386.0,25.0,,,,2020-07-25
CH,Thurgau,TG,448.0,18.0,,1.0,0.0,2020-07-25
CH,Neuchâtel,NE,771.0,83.0,,2.0,0.0,2020-07-25
CH,Grisons,GR,907.0,50.0,,1.0,0.0,2020-07-25
CH,Basel-Landschaft,BL,914.0,35.0,,0.0,0.0,2020-07-25
CH,Basel-Stadt,BS,1035.0,51.0,,3.0,2.0,2020-07-25
CH,Fribourg,FR,1319.0,85.0,,1.0,1.0,2020-07-25
CH,Valais,VS,2119.0,153.0,,5.0,1.0,2020-07-25
CH,Zürich,ZH,4366.0,136.0,,26.0,,2020-07-25
CH,Geneva,GE,5765.0,295.0,,10.0,,2020-07-25
CH,Vaud,VD,5893.0,424.0,,13.0,5.0,2020-07-25
CH,,,34487.0,1978.0,52434.0,109.0,21.0,2020-07-25
CH,Aargau,AG,,,,,,2020-07-25
CH,Appenzell Innerrhoden,AI,,,,,,2020-07-25
CH,Appenzell Ausserrhoden,AR,,,,,,2020-07-25
CH,Berne,BE,,,,,,2020-07-25
CH,Glarus,GL,,,,,,2020-07-25
CH,Lucerne,LU,,,,,,2020-07-25
CH,Obwalden,OW,,,,,,2020-07-25
CH,St. Gallen,SG,,,,,,2020-07-25
CH,Schaffhausen,SH,,,,,,2020-07-25
CH,Solothurn,SO,,,,,,2020-07-25
CH,Ticino,TI,,,,,,2020-07-25
CH,Uri,UR,,,,,,2020-07-25
