country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-07-08
CH,Obwalden,OW,84.0,0.0,,0.0,,2020-07-08
CH,Schaffhausen,SH,86.0,7.0,,0.0,0.0,2020-07-08
CH,Nidwalden,NW,125.0,3.0,,0.0,0.0,2020-07-08
CH,Glarus,GL,130.0,13.0,,0.0,,2020-07-08
CH,Zug,ZG,241.0,9.0,,2.0,0.0,2020-07-08
CH,Jura,JU,249.0,7.0,,,,2020-07-08
CH,Schwyz,SZ,353.0,23.0,,,,2020-07-08
CH,Thurgau,TG,407.0,18.0,,4.0,1.0,2020-07-08
CH,Lucerne,LU,775.0,20.0,,5.0,2.0,2020-07-08
CH,Basel-Landschaft,BL,877.0,35.0,,1.0,0.0,2020-07-08
CH,St. Gallen,SG,893.0,39.0,,,,2020-07-08
CH,Basel-Stadt,BS,996.0,50.0,,4.0,,2020-07-08
CH,Fribourg,FR,1258.0,85.0,,4.0,1.0,2020-07-08
CH,Aargau,AG,1354.0,47.0,,,,2020-07-08
CH,Berne,BE,1967.0,97.0,,1.0,1.0,2020-07-08
CH,Valais,VS,2077.0,153.0,,10.0,1.0,2020-07-08
CH,Ticino,TI,3363.0,350.0,,1.0,0.0,2020-07-08
CH,Zürich,ZH,4022.0,131.0,,11.0,,2020-07-08
CH,,,32613.0,1966.0,37875.0,99.0,16.0,2020-07-08
CH,Appenzell Ausserrhoden,AR,,,,,,2020-07-08
CH,Geneva,GE,,,,,,2020-07-08
CH,Grisons,GR,,,,,,2020-07-08
CH,Neuchâtel,NE,,,,1.0,0.0,2020-07-08
CH,Solothurn,SO,,,,,,2020-07-08
CH,Uri,UR,,,,,,2020-07-08
CH,Vaud,VD,,,,,,2020-07-08
