country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Geneva,GE,13.0,295.0,,4.0,,2020-07-18
CH,Nidwalden,NW,128.0,3.0,,0.0,0.0,2020-07-18
CH,Jura,JU,259.0,7.0,,2.0,0.0,2020-07-18
CH,Zug,ZG,259.0,9.0,,5.0,0.0,2020-07-18
CH,Schwyz,SZ,375.0,24.0,,,,2020-07-18
CH,Thurgau,TG,432.0,18.0,,4.0,1.0,2020-07-18
CH,Neuchâtel,NE,765.0,83.0,,1.0,0.0,2020-07-18
CH,Grisons,GR,853.0,50.0,,1.0,0.0,2020-07-18
CH,Basel-Landschaft,BL,938.0,35.0,,0.0,0.0,2020-07-18
CH,Basel-Stadt,BS,1024.0,50.0,,6.0,2.0,2020-07-18
CH,Fribourg,FR,1292.0,85.0,,2.0,1.0,2020-07-18
CH,Aargau,AG,1460.0,47.0,,,,2020-07-18
CH,Berne,BE,2031.0,97.0,,,,2020-07-18
CH,Valais,VS,2105.0,153.0,,5.0,2.0,2020-07-18
CH,Zürich,ZH,4212.0,134.0,,24.0,,2020-07-18
CH,Vaud,VD,5821.0,424.0,,10.0,5.0,2020-07-18
CH,,,28172.0,1970.0,48570.0,110.0,24.0,2020-07-18
CH,Appenzell Innerrhoden,AI,,,,,,2020-07-18
CH,Appenzell Ausserrhoden,AR,,,,,,2020-07-18
CH,Glarus,GL,,,,,,2020-07-18
CH,Lucerne,LU,,,,7.0,4.0,2020-07-18
CH,Obwalden,OW,,,,,,2020-07-18
CH,St. Gallen,SG,,,,,,2020-07-18
CH,Schaffhausen,SH,,,,,,2020-07-18
CH,Solothurn,SO,,,,,,2020-07-18
CH,Ticino,TI,,,,,,2020-07-18
CH,Uri,UR,,,,,,2020-07-18
