country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,141.0,3.0,,1.0,1.0,2020-09-20
CH,Jura,JU,296.0,7.0,,1.0,0.0,2020-09-20
CH,Zug,ZG,414.0,9.0,,0.0,0.0,2020-09-20
CH,Schwyz,SZ,544.0,25.0,,,,2020-09-20
CH,Thurgau,TG,687.0,19.0,,4.0,2.0,2020-09-20
CH,Neuchâtel,NE,1036.0,86.0,,2.0,2.0,2020-09-20
CH,Grisons,GR,1064.0,50.0,,4.0,1.0,2020-09-20
CH,Basel-Landschaft,BL,1156.0,37.0,,2.0,0.0,2020-09-20
CH,Basel-Stadt,BS,1293.0,54.0,,2.0,0.0,2020-09-20
CH,St. Gallen,SG,1542.0,41.0,,11.0,3.0,2020-09-20
CH,Fribourg,FR,2272.0,101.0,,9.0,2.0,2020-09-20
CH,Aargau,AG,2512.0,54.0,,,,2020-09-20
CH,Valais,VS,2554.0,156.0,,14.0,0.0,2020-09-20
CH,Berne,BE,3151.0,100.0,,,,2020-09-20
CH,Zürich,ZH,7402.0,145.0,,27.0,11.0,2020-09-20
CH,Geneva,GE,7995.0,292.0,,23.0,1.0,2020-09-20
CH,Vaud,VD,9659.0,312.0,,48.0,8.0,2020-09-20
CH,,,50074.0,1913.0,72603.0,180.0,36.0,2020-09-20
CH,Appenzell Innerrhoden,AI,,,,,,2020-09-20
CH,Appenzell Ausserrhoden,AR,,,,,,2020-09-20
CH,Glarus,GL,,,,,0.0,2020-09-20
CH,Lucerne,LU,,,,,,2020-09-20
CH,Obwalden,OW,,,,,,2020-09-20
CH,Schaffhausen,SH,,,,,,2020-09-20
CH,Solothurn,SO,,,,,,2020-09-20
CH,Ticino,TI,,,,,,2020-09-20
CH,Uri,UR,,,,,,2020-09-20
