country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,124.0,3.0,,0.0,0.0,2020-06-21
CH,Jura,JU,208.0,7.0,,0.0,0.0,2020-06-21
CH,Zug,ZG,215.0,9.0,,0.0,0.0,2020-06-21
CH,Schwyz,SZ,309.0,23.0,,,,2020-06-21
CH,Thurgau,TG,385.0,18.0,,0.0,0.0,2020-06-21
CH,Neuchâtel,NE,743.0,83.0,,2.0,0.0,2020-06-21
CH,Lucerne,LU,744.0,20.0,,,,2020-06-21
CH,Grisons,GR,829.0,50.0,,0.0,0.0,2020-06-21
CH,Basel-Landschaft,BL,849.0,35.0,,0.0,0.0,2020-06-21
CH,Basel-Stadt,BS,985.0,50.0,,2.0,1.0,2020-06-21
CH,Fribourg,FR,1191.0,84.0,,3.0,0.0,2020-06-21
CH,Valais,VS,2001.0,153.0,,13.0,1.0,2020-06-21
CH,Ticino,TI,3325.0,350.0,,6.0,0.0,2020-06-21
CH,Zürich,ZH,3696.0,130.0,,10.0,,2020-06-21
CH,Geneva,GE,5238.0,295.0,,,,2020-06-21
CH,Vaud,VD,5511.0,423.0,,32.0,3.0,2020-06-21
CH,,,31295.0,1961.0,37875.0,103.0,13.0,2020-06-21
CH,Aargau,AG,,,,,,2020-06-21
CH,Appenzell Innerrhoden,AI,,,,,,2020-06-21
CH,Appenzell Ausserrhoden,AR,,,,,,2020-06-21
CH,Berne,BE,,97.0,,3.0,0.0,2020-06-21
CH,Glarus,GL,,,,,,2020-06-21
CH,Obwalden,OW,,,,,,2020-06-21
CH,St. Gallen,SG,,,,,,2020-06-21
CH,Schaffhausen,SH,,,,,,2020-06-21
CH,Solothurn,SO,,,,,,2020-06-21
CH,Uri,UR,,,,,,2020-06-21
