country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-07-15
CH,Schaffhausen,SH,96.0,7.0,,5.0,0.0,2020-07-15
CH,Uri,UR,111.0,7.0,,0.0,,2020-07-15
CH,Glarus,GL,133.0,13.0,,0.0,,2020-07-15
CH,Schwyz,SZ,371.0,23.0,,,,2020-07-15
CH,Thurgau,TG,417.0,18.0,,4.0,1.0,2020-07-15
CH,Solothurn,SO,497.0,17.0,,,,2020-07-15
CH,Lucerne,LU,806.0,20.0,,5.0,4.0,2020-07-15
CH,Basel-Landschaft,BL,898.0,35.0,,2.0,0.0,2020-07-15
CH,St. Gallen,SG,925.0,39.0,,,,2020-07-15
CH,Basel-Stadt,BS,1016.0,50.0,,4.0,,2020-07-15
CH,Fribourg,FR,1278.0,85.0,,1.0,1.0,2020-07-15
CH,Aargau,AG,1418.0,47.0,,,,2020-07-15
CH,Berne,BE,2005.0,97.0,,3.0,2.0,2020-07-15
CH,Valais,VS,2097.0,153.0,,7.0,2.0,2020-07-15
CH,Ticino,TI,3381.0,350.0,,4.0,1.0,2020-07-15
CH,Zürich,ZH,4165.0,133.0,,24.0,,2020-07-15
CH,,,33252.0,1968.0,37875.0,105.0,22.0,2020-07-15
CH,Appenzell Ausserrhoden,AR,,,,,,2020-07-15
CH,Geneva,GE,,,,,,2020-07-15
CH,Grisons,GR,,,,,,2020-07-15
CH,Jura,JU,,,,,,2020-07-15
CH,Neuchâtel,NE,,,,,,2020-07-15
CH,Nidwalden,NW,,,,,,2020-07-15
CH,Obwalden,OW,,,,,,2020-07-15
CH,Vaud,VD,,,,,,2020-07-15
CH,Zug,ZG,,,,,,2020-07-15
